ACCOUNT_ID,ACCOUNT_NM,ACCOUNT_TYP_NM,CHURN_RSK_IND,CHURN_PROBABILITY,TERRITORY_SGMNT_NM,HAS_CMD_LINE,HAS_POWER_AUTOMATE,HAS_IMPORT_API,HAS_NATIVE_CONNECTOR,INTEGRATION_STATUS
001OO00000KhzPt,Brickyard Hollow,Customer,High,0,SMB,,,TRUE,TRUE,established integration method
0011400001qzKNe,M&M Food Market,Customer,Medium,0.07,SUB,TRUE,,,TRUE,established integration method
0011400001a9Sea,Academy of Art University,Customer,High,0.11,MM,,,TRUE,,established integration method
0011O00002OMvQA,"CFG Health Systems, LLC",Customer,Low,0.04,MM,,,,TRUE,established integration method
001OO00000SPfs2,Capital T Inc,Customer,Low,0.14,SMB,,,,TRUE,established integration method
0011O00002VP4ft,Gold Leaf Farming,Former Customer,Medium,,SMB,,,,TRUE,established integration method
0015Y00006FG1CqQAL,Rondo Energy,Customer,Low,,MM,,,,,flat file or unidentified method
0015Y00002ZuuWb,Seaward Electronic Limited (UK),Former Customer,Medium,,UK,,,,,flat file or unidentified method
0015Y00002tEQq2,Martinez Steel,Former Customer,Churning,,MM,TRUE,,,,established integration method
0015Y00002ZuVZY,Virtuozzo International GmbH,Former Customer,High,,Intl,,,,,flat file or unidentified method
0011O00002BkN8c,"Biocept, Inc.",Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011400001qzE4s,1st Financial Bank USA,Former Customer,Churning,,FINS,TRUE,,,,established integration method
0011O00002G25VV,Second Closet,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0011400001qzDfE,Munich Life Management Corp. Ltd.,Former Customer,Churning,,Intl,,,,,flat file or unidentified method
0015Y00002tEQNv,South Hills Interfaith Movement,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00002YbMKx,Hyundai Capital Canada Inc.,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0015Y00002m0H7j,Yorkshire Valley Farms Ltd.,Customer,Low,,CAN,TRUE,,,,established integration method
001a000001PZhbxAAD,Tatitlek Corporation,Customer,Low,,MM,,,,,flat file or unidentified method
0015Y00002jysC7,Marleon Capital,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011O00002GYtBm,Snyk,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011O00002AleLDQAZ,Staycity Group,Customer,Low,,UK,,,,TRUE,established integration method
0011O000022JOuX,"Gusmer Enterprises, Inc",Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011400001rLPAq,W2O Group,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011400001pYPY8,JT (Jersey) Limited,Former Customer,Churning,,UK,TRUE,,,,established integration method
0013000000qHvUr,"Illumina, Inc.",Former Customer,Churning,,ENT,TRUE,,,,established integration method
0015Y00002uMhRm,BigChange,Former Customer,High,,UK,,,,,flat file or unidentified method
0011400001qzN1i,Galvion,Customer,Low,,MM,,,,,flat file or unidentified method
001OO00000FHwqD,Substantial Group Limited,Customer,Medium,,UK,,,,TRUE,established integration method
001a000001TMbl5,ARC Broward,Former Customer,Churning,,MM,,,,,flat file or unidentified method
001OO00000aawn8YAA,Hammer Intermediate Co LLC dba Pick Your Part,Customer,Low,,SMB,,,,TRUE,established integration method
0015Y00002ZvzEd,Oxygen,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011O000021L9UwQAK,"Stream Realty-Personnel Services, LLC",Customer,Low,,FINS,,,,,flat file or unidentified method
0011400001qzGoV,GTS Technology Solutions,Customer,Churning,0.87,MM,,,,,flat file or unidentified method
0013000000qHvMZ,Jackson Lewis P.C.,Customer,Medium,0.22,ENT,TRUE,,,,established integration method
001OO00000BPWMX,Integrity National Corporation,Customer,High,0.01,SMB,,,,,flat file or unidentified method
0011400001jpGQz,Medix Staffing Solutions Inc.,Customer,Low,0.05,ENT,,,,TRUE,established integration method
0011400001s4wil,Angels of Care Pediatric Home Health,Customer,Low,0.42,ENT,,TRUE,,TRUE,established integration method
001a000001NAZLQ,Old Second National Bank,Customer,Low,0.06,FINS,,,,,flat file or unidentified method
0011O00002Mj5gT,Power Digital Marketing,Customer,Medium,0.08,MM,,TRUE,TRUE,TRUE,established integration method
0015Y000033QMlq,United Flow Technologies,Customer,Low,0,SMB,TRUE,TRUE,TRUE,TRUE,established integration method
0015Y00002zylQQ,Peak NA US Inc.,Customer,Churning,0.96,CAN,,,TRUE,,established integration method
0011O000024zFgx,Momentum Platform Services,Customer,Medium,0.03,SUB,,TRUE,TRUE,TRUE,established integration method
0011400001pYOav,Fuller Smith & Turner PLC,Customer,Low,0.16,UK,TRUE,,,,established integration method
0011O00002VNZ5C,Woven Health Collective,Customer,Low,0.35,MM,,,,TRUE,established integration method
0015Y000033SsnI,"Quartile, LLC",Customer,Low,0.01,MM,,,,TRUE,established integration method
0011400001qz7x7,Premier Tech Ltd.,Customer,Medium,0.02,CAN,,,,,flat file or unidentified method
0011400001s3NWT,Aspira of PA,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011O00001zwYLc,StateServ Medical,Former Customer,High,,MM,,,,,flat file or unidentified method
0015Y00003qYHiF,PlantPlus Foods,Customer,Churning,,SMB,,,,,flat file or unidentified method
0015Y00002tETwo,CoolIT Systems,Former Customer,Churning,,CAN,,,,TRUE,established integration method
0015Y00002ZuJgJ,Artec Europe Sarl,Customer,High,,Intl,,,,,flat file or unidentified method
0011400001ckgdW,Milestone Technologies Inc,Customer,Churning,,ENT,,TRUE,TRUE,TRUE,established integration method
0015Y00003YlAaBQAV,Denys NV,Customer,Low,,Intl,,,TRUE,,established integration method
0011400001s5Btx,"Accolade, Inc.",Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0011O00002GYYUy,"Strategic Administrative & Reimbursement Services, LLC",Former Customer,Churning,,MM,TRUE,,,,established integration method
001OO00000HRZRM,Arini,Customer,Low,,UK,,,,,flat file or unidentified method
0011O00002FZDd5,Ease,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011O000021K5zV,New Western,Former Customer,Churning,,FINS,,,,,flat file or unidentified method
0015Y00003QO6Ku,Sharp Oilfield Services,Customer,Churning,,SMB,,,,TRUE,established integration method
0011O00002OMtLM,Superfly Productions LLC,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011O0000241tgR,Phononic,Former Customer,High,,MM,,,TRUE,,established integration method
0015Y00006FF7Sl,METRO Cash & Carry Romania SRL,Former Customer,Churning,,Intl,,,,,flat file or unidentified method
001OO00000aENLDYA4,Justice System Partners,Customer,Low,,SMB,,,,,flat file or unidentified method
0011O00002GJGGg,Mancini's Sleepworld,Former Customer,High,,MM,TRUE,,,,established integration method
0011400001ikK1G,"Tax Ease Company, LLC",Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011400001qzLPN,California Hydronics Corporation,Former Customer,Churning,,SMB,TRUE,,,TRUE,established integration method
0011O00002FZsiQ,Blockchains,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0015Y00002yPhNGQA0,Nutraceutical Corporation dba Better Being Co.,Customer,Low,,MM,,,,,flat file or unidentified method
001OO00000ehspJYAQ,Rocket Youth,Customer,Low,,SMB,,,,TRUE,established integration method
0015Y00002vbAps,POP Yachts,Former Customer,Churning,,SMB,,,TRUE,TRUE,established integration method
0011O000022ILG2,Regulatory DataCorp,Former Customer,Churning,,SUB,,,,,flat file or unidentified method
0011O000024zpyq,Signals Analytics,Former Customer,,,SMB,,,,,flat file or unidentified method
0011O00002FFk5t,"Sirius Global Services, LLC",Former Customer,Churning,,FINS,,,,,flat file or unidentified method
0011400001lGS5l,"Sequoia Capital Operations, LLC",Former Customer,Churning,,FINS,,,TRUE,TRUE,established integration method
001OO00000ER70Z,Fluency,Customer,Low,,SMB,,,,TRUE,established integration method
0015Y00004T6HUkQAN,Fincore,Customer,High,,UK,,,,TRUE,established integration method
0011O00002VNWvk,Spectrum Vision Partners,Customer,Low,0,MM,TRUE,,,TRUE,established integration method
001a000001NAZLT,"Berger Transfer & Storage, Inc.",Customer,Low,0.83,MM,TRUE,,,,established integration method
0011400001s54o6,"Axonify, Inc.",Customer,Low,0.18,CAN,TRUE,,,TRUE,established integration method
0011O00001ylbD5,Jason Windows Pty Ltd,Customer,Low,0.11,Intl,,,TRUE,,established integration method
0015Y00002rnOnK,Native Microbials,Customer,Churning,1,SMB,,,,,flat file or unidentified method
001a000001UxTrs,Rakuten Kobo Inc.,Customer,Low,0.08,CAN,TRUE,,TRUE,,established integration method
0011400001s5BTZ,University Bank,Customer,Low,0.01,FINS,TRUE,,,,established integration method
0015Y00002zzoZz,USA Wrestling,Customer,Medium,0.1,SMB,,,,TRUE,established integration method
0011O00002HiLT7,Site Resource Group Limited Partnership,Customer,Churning,0.95,CAN,,,TRUE,,established integration method
0011400001fLpsy,"Kroenke Sports & Entertainment, LLC",Customer,Low,0,MM,,TRUE,,,established integration method
0011O00002D1qur,"Lifespire of Virginia, LLC",Customer,Medium,0.29,MM,TRUE,,,,established integration method
001OO000003sJFH,US Ignite Inc.,Customer,High,0.24,SMB,,,,TRUE,established integration method
0011O00002GZhr9,PAM Transportation,Customer,Low,0.18,ENT,TRUE,,,,established integration method
0011400001qzPJm,Active Exhaust Corp.,Customer,Low,0.58,CAN,TRUE,,,,established integration method
0015Y00002Zv1EK,Aro Homes,Customer,Churning,0.95,SMB,,,,TRUE,established integration method
0011400001jpxb2,Norton Rose Fulbright South Africa,Customer,High,0.43,UK,TRUE,,,,established integration method
001a000001Uxmxl,Gaming Laboratories International LLC,Customer,Low,0.02,MM,TRUE,,,,established integration method
0015Y00003Yl3Yu,KRP Properties,Customer,High,0.02,CAN,TRUE,,,,established integration method
0011O00001ynaOX,"The Los Angeles Rams, LLC",Customer,Low,0.12,MM,TRUE,TRUE,,,established integration method
0011400001qzN1w,Royal Roads University,Customer,Low,0.01,CAN,TRUE,,TRUE,,established integration method
0011O00002DOCTO,"Inhibrx Biosciences, Inc.",Customer,Low,0.42,MM,,,,TRUE,established integration method
0011O00002LTwMX,Videohouse nv,Customer,Low,0.43,Intl,,,,,flat file or unidentified method
0011400001s5By3,AFX INC,Customer,Low,0.03,MM,TRUE,,,,established integration method
0011400001lGRvA,"Vista Equity Partners Management, LLC",Customer,Churning,0.63,ENT,,,,TRUE,established integration method
0011O00002VOInrQAH,Beyond Energy Services and Technology,Customer,Low,,CAN,,,,TRUE,established integration method
0011400001ZX4SW,New Brunswick Community College,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0015Y00005J7ZNj,"SUMMIT WASH HOLDINGS, L.L.C.",Customer,Churning,,MM,,,,TRUE,established integration method
0011O00002IvNgV,Dama Financial,Former Customer,Churning,,FINS,TRUE,,TRUE,TRUE,established integration method
0011O00002GJMnZQAX,Arca Opening Doors,Customer,Low,,MM,,,,,flat file or unidentified method
0015Y00004T7Y9I,"MARINA BARCELONA 92, S.A",Customer,Low,,Intl,,,,,flat file or unidentified method
0011400001vbg1W,MHC Healthcare,Former Customer,Churning,,MM,TRUE,,,,established integration method
0011O00002G3YPs,Advanced Dermatology and Cosmetic Surgery,Former Customer,Churning,,MM,TRUE,TRUE,,,established integration method
0011400001qzGCx,Service Experts LLC,Former Customer,Churning,,ENT,TRUE,,,,established integration method
001OO000004IG47YAG,"Litmus Music Management Co., LLC",Customer,High,,SMB,,,,,flat file or unidentified method
001a000001PZugL,Southwest Credit Systems,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011O00002HsJmr,ArcherPoint,Partner,Churning,,SMB,,,,,flat file or unidentified method
0011O0000250uAv,Fort McMurray Airport Authority,Former Customer,Churning,,CAN,,,,TRUE,established integration method
0015Y00002wbrln,Renalytix PLC,Former Customer,High,,UK,,,,TRUE,established integration method
0011400001rL4k2,Luna Innovations Incorporated,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011400001qzFWl,"Hammel, Green AND Abrahamson, Inc.",Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011O00002VNdVJQA1,H&MV,Customer,Low,,UK,,,,,flat file or unidentified method
0011O00002GK8KN,Sagamok Anishnawbek,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0011400001s5ESQ,Imperial Supplies LLC,Former Customer,Churning,,SUB,,,,,flat file or unidentified method
0011400001qzEOx,"Siemens Government Technologies, Inc.",Former Customer,Churning,,MM,TRUE,,,,established integration method
0011O00002AmhwK,CathWorks,Former Customer,Churning,,Intl,,,,TRUE,established integration method
0011400001e30t1,"Galls, LLC",Former Customer,Churning,,SUB,,,,,flat file or unidentified method
0013000000qHvEj,"Harvey Parent Corporation, d/b/a Harvey Building Products",Customer,High,0.14,ENT,TRUE,,,,established integration method
0011400001aqvpD,IPF International Limited,Customer,Low,0.61,UK,,,,,flat file or unidentified method
0011O00002Bql7u,John Henry Group,Customer,Low,0.11,UK,TRUE,,,,established integration method
0015Y00003zfZ2j,Upshop LLC,Customer,Low,0.04,MM,,,,TRUE,established integration method
0015Y00003Dhwob,"East West Tea Company, LLC",Customer,Low,0,SUB,TRUE,,,,established integration method
001a000001Ru3ig,Buccaneers Team LLC,Customer,Low,0.03,MM,TRUE,,,TRUE,established integration method
001OO000003Lbfa,Dawson Co-Operative Union,Customer,High,0.63,CAN,,,,,flat file or unidentified method
0013000000qHxBg,CAA Club Group,Customer,High,0.01,CAN,TRUE,,,,established integration method
0015Y0000539BH7,"Quanta Therapeutics, Inc.",Customer,Medium,0.25,SMB,,,,TRUE,established integration method
0011O000022Jx4A,Kopin Corporation,Customer,Medium,0.42,MM,,TRUE,,,established integration method
0011O0000251hwz,BenchSci,Customer,Low,0,CAN,,,TRUE,TRUE,established integration method
0011O00002OLq4g,Lead Bank,Customer,Low,0,FINS,,,,,flat file or unidentified method
001a000001Uxork,Pinnacle Living,Customer,Low,0.31,MM,TRUE,,,TRUE,established integration method
001a000001KIZ6t,Lockton Management LLC,Customer,Medium,0.03,SUB,,TRUE,TRUE,,established integration method
0011400001pYSp7,Stagecoach Services Limited,Customer,Low,0.04,UK,,,TRUE,,established integration method
0011O00002VNXHw,Emixa Enterprise Services B.V.,Customer,Low,0.01,Intl,TRUE,,TRUE,,established integration method
0011400001qz9j3,"Priority WIRE & Cable, Inc.",Customer,Low,0.33,MM,TRUE,,TRUE,,established integration method
0011400001pYQXz,Genting Management Services Limited,Customer,Medium,0.98,UK,,,,,flat file or unidentified method
0011O0000251IXm,"LBJ Infrastructure Group LLC, NTE  Mobility Partners LLC, and NTE Mobility Partners Segments 3 LLC",Customer,Medium,0.09,SMB,,TRUE,,,established integration method
0015Y00002Zv7Al,Senior Services of America,Customer,Low,0.14,MM,,,,,flat file or unidentified method
0011400001s4xV0,"Pointsmith Point-of-Purchase Management Services, LLC",Customer,Churning,0.92,MM,TRUE,,,,established integration method
0011400001llI83,DRB Systems,Customer,Medium,0.52,SUB,TRUE,,,TRUE,established integration method
0015Y00002rmhFq,Milton’s Fine Foods Inc.,Customer,Low,0.08,SMB,,,,TRUE,established integration method
0011O00002420I5,DaySmart,Customer,Low,0.01,MM,,,,TRUE,established integration method
0011O0000251Fmf,AppViewX,Customer,Medium,0,MM,,,,TRUE,established integration method
001a000001VkS7G,"Hoffmaster Group, Inc.",Customer,Medium,0.01,SUB,TRUE,TRUE,,,established integration method
0011400001qzLbU,Nicolet National Bank,Customer,Low,0.17,FINS,,,,,flat file or unidentified method
0011O00002OLr78,EDCO Health Information Solutions Inc. d/b/a Solarity,Customer,Low,0,MM,,,,,flat file or unidentified method
0011O00002GJKeg,Samuels & Associates Management LLC,Customer,Low,0.02,FINS,,,TRUE,,established integration method
0011O000022KI3g,Cascade Orthopedic Supply Inc,Customer,Low,0.41,SMB,,,,,flat file or unidentified method
0011O00001ykhJJ,Medsphere Systems,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y0000538u7g,Family Health La Clinica,Customer,Medium,0.92,SMB,,,,TRUE,established integration method
0011400001s5CoG,OANDA Corporation,Customer,Low,0,FINS,,,,,flat file or unidentified method
0015Y00002Zug7c,GreenCourt Legal Technologies LLC,Customer,High,0.69,SMB,,,,TRUE,established integration method
001a000001Ru3Ww,"Buckman Laboratories lnternational, Inc.",Customer,Medium,0.51,ENT,TRUE,,,,established integration method
0011400001qz6D7,"CDW, LLC",Former Customer,High,,SUB,TRUE,,,TRUE,established integration method
0015Y00002lL3qY,GreenWEEE International S.A.,Customer,Medium,,Intl,,,,,flat file or unidentified method
0011400001lGRZ9,"Kampgrounds of America, Inc.",Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0011O00002Ix8hf,The Door,Former Customer,Churning,,SUB,,,TRUE,,established integration method
0015Y00002oCZNE,Centurion 2 Ltd,Former Customer,Churning,,UK,,,,,flat file or unidentified method
0011400001s5BdR,Woodgrain Millwork,Former Customer,Churning,,ENT,TRUE,,,,established integration method
001a000001WTwvl,Canadian Primedia Sales & Marketing Inc,Former Customer,,,CAN,,,,,flat file or unidentified method
0011O000029D6tP,Chiat Day LA,Former Customer,High,,SUB,,,,,flat file or unidentified method
0013000000qHvuS,Heitman,Former Customer,Churning,,SUB,,,,,flat file or unidentified method
0011O00002MGJ80,Studio Science,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
